make,model,vehicle_class,engine_size,cylinders,transmission,fuel_type,fuel_consumption_city,fuel_consumption_hwy,fuel_consumption_comb,fuel_consumption_comb_mpg,co2_emissions
BMW,I series,COMPACT,2.0,4,AS8,Z,10.5,6.9,8.9,32,209
BMW,I series,SUBCOMPACT,3.0,6,AS8,Z,11.8,7.6,9.9,29,232
BMW,I series,COMPACT,3.0,6,AS8,Z,11.6,7.7,9.9,29,232
BMW,I series,COMPACT,3.0,6,M6,Z,12.1,8.4,10.5,27,246
BMW,I series,SUBCOMPACT,3.0,6,AS8,Z,11.9,8.1,10.2,28,238
BMW,I series,COMPACT,3.0,6,AS8,Z,12.0,7.9,10.2,28,238
BMW,I series,COMPACT,3.0,6,M6,Z,12.3,8.4,10.5,27,247
BMW,I series,COMPACT,3.0,6,AS8,Z,12.0,7.9,10.2,28,238
BMW,I series,MID-SIZE,2.0,4,AS8,Z,10.5,6.9,8.9,32,209
BMW,D series,MID-SIZE,3.0,6,AS8,D,9.2,6.3,7.9,36,212
BMW,I series,MID-SIZE,3.0,6,AS8,Z,11.9,8.1,10.2,28,238
BMW,I series,FULL-SIZE,3.0,6,AS8,Z,13.0,9.1,11.2,25,263
BMW,I series,MID-SIZE,4.4,8,AS8,Z,14.4,9.6,12.3,23,288
BMW,I series,FULL-SIZE,4.4,8,AS8,Z,14.3,9.3,12.1,23,283
BMW,I series,SUBCOMPACT,3.0,6,AS8,Z,11.9,8.1,10.2,28,238
BMW,I series,COMPACT,3.0,6,AS8,Z,11.9,8.1,10.2,28,238
BMW,I series,SUBCOMPACT,4.4,8,AS8,Z,14.3,9.3,12.1,23,283
BMW,I series,COMPACT,4.4,8,AS8,Z,14.4,9.6,12.3,23,288
BMW,I series,COMPACT,4.4,8,AS8,Z,14.3,9.3,12.1,23,283
BMW,I series,FULL-SIZE,4.4,8,AS8,Z,14.3,9.3,12.1,23,283
BMW,I series,FULL-SIZE,4.4,8,AS8,Z,14.3,9.3,12.1,23,283
BMW,ACTIVEHYBRID,MID-SIZE,3.0,6,AS8,Z,10.6,7.9,9.4,30,219
BMW,ALPINA,COMPACT,4.4,8,AS8,Z,14.3,9.3,12.1,23,283
BMW,M series,SUBCOMPACT,3.0,6,AM7,Z,11.8,8.8,10.4,27,244
BMW,M series,SUBCOMPACT,3.0,6,M6,Z,12.7,9.2,11.1,25,260
BMW,M series,SUBCOMPACT,3.0,6,AS8,Z,11.6,7.7,9.9,29,232
BMW,M series,SUBCOMPACT,3.0,6,M6,Z,11.9,8.6,10.4,27,245
BMW,M series,SUBCOMPACT,3.0,6,AS8,Z,11.6,7.7,9.9,29,232
BMW,M series,SUBCOMPACT,3.0,6,M6,Z,12.1,8.4,10.5,27,246
BMW,M series,SUBCOMPACT,3.0,6,AS8,Z,12.0,7.9,10.2,28,238
BMW,M series,SUBCOMPACT,3.0,6,AS8,Z,12.0,7.9,10.2,28,238
BMW,M series,COMPACT,3.0,6,AM7,Z,14.1,9.7,12.1,23,284
BMW,M series,COMPACT,3.0,6,M6,Z,13.7,9.0,11.6,24,271
BMW,M series,SUBCOMPACT,3.0,6,AM7,Z,14.2,9.6,12.1,23,282
BMW,M series,SUBCOMPACT,3.0,6,M6,Z,14.1,9.0,11.8,24,278
BMW,M series,COMPACT,3.0,6,AM7,Z,14.1,9.7,12.1,23,284
BMW,M series,COMPACT,3.0,6,M6,Z,13.7,9.0,11.6,24,271
BMW,M series,MID-SIZE,4.4,8,AM7,Z,17.3,11.5,14.7,19,344
BMW,M series,MID-SIZE,4.4,8,M6,Z,16.1,10.9,13.7,21,321
BMW,M series,COMPACT,4.4,8,AM7,Z,17.3,11.5,14.7,19,344
BMW,M series,COMPACT,4.4,8,M6,Z,16.1,10.9,13.7,21,321
BMW,M series,SUBCOMPACT,4.4,8,AM7,Z,17.3,11.5,14.7,19,344
BMW,M series,SUBCOMPACT,4.4,8,M6,Z,16.1,10.9,13.7,21,321
BMW,M series,COMPACT,4.4,8,AM7,Z,17.3,11.5,14.7,19,344
BMW,M series,COMPACT,4.4,8,M6,Z,16.1,10.9,13.7,21,321
BMW,X series,SUV - SMALL,2.0,4,AS8,Z,10.7,7.4,9.2,31,215
BMW,X series,SUV - SMALL,2.0,4,AS8,D,8.6,6.9,7.9,36,211
BMW,X series,SUV - SMALL,2.0,4,AS8,Z,11.1,8.4,9.9,29,231
BMW,X series,SUV - SMALL,3.0,6,AS8,Z,12.7,8.8,10.9,26,257
BMW,X series,SUV - SMALL,3.0,6,AS8,Z,12.8,9.5,11.3,25,264
BMW,X series,SUV - SMALL,2.0,4,AS8,Z,11.7,8.4,10.2,28,238
BMW,X series,SUV - SMALL,3.0,6,AS8,Z,12.7,8.8,10.9,26,257
BMW,X series,SUV - STANDARD,4.4,8,AS8,Z,16.6,12.1,14.6,19,343
BMW,X series,SUV - STANDARD,3.0,6,AS8,D,10.0,7.6,8.9,32,233
BMW,X series,SUV - STANDARD,3.0,6,AS8,Z,13.0,9.7,11.5,25,269
BMW,X series,SUV - STANDARD,4.4,8,AS8,Z,15.7,11.4,13.8,20,322
BMW,X series,SUV - STANDARD,4.4,8,AS8,Z,16.6,12.1,14.6,19,343
BMW,X series,SUV - STANDARD,3.0,6,AS8,Z,13.0,9.7,11.5,25,269
BMW,X series,SUV - STANDARD,4.4,8,AS8,Z,15.7,11.4,13.8,20,322
BMW,Z series,TWO-SEATER,2.0,4,AS8,Z,10.7,7.1,9.1,31,212
BMW,Z series,TWO-SEATER,2.0,4,M6,Z,10.7,7.0,9.0,31,211
BMW,Z series,TWO-SEATER,3.0,6,AM7,Z,13.7,10.0,12.1,23,282
BMW,Z series,TWO-SEATER,3.0,6,AM7,Z,13.7,10.0,12.1,23,282
BUICK,ENCLAVE,SUV - STANDARD,3.6,6,A6,X,15.8,10.6,13.4,21,315
BUICK,ENCLAVE,SUV - STANDARD,3.6,6,A6,X,16.1,10.8,13.7,21,323
BUICK,ENCORE,SUV - SMALL,1.4,4,AS6,X,9.5,7.2,8.5,33,199
BUICK,ENCORE,SUV - SMALL,1.4,4,AS6,X,10.2,8.0,9.2,31,215
BUICK,ENCORE,SUV - SMALL,1.4,4,AS6,X,8.5,6.9,7.8,36,182
BUICK,ENCORE,SUV - SMALL,1.4,4,AS6,X,8.9,7.4,8.2,34,192
BUICK,ENVISION,SUV - SMALL,2.0,4,A6,Z,11.8,9.1,10.6,27,248
BUICK,LACROSSE,MID-SIZE,3.6,6,AS6,X,13.7,8.6,11.4,25,268
BUICK,LACROSSE,MID-SIZE,3.6,6,AS6,E,18.7,12.4,15.8,18,260
BUICK,LACROSSE,MID-SIZE,2.4,4,AS6,X,9.6,6.5,8.2,34,193
BUICK,LACROSSE,MID-SIZE,3.6,6,AS6,X,13.8,9.0,11.7,24,274
BUICK,LACROSSE,MID-SIZE,3.6,6,AS6,E,18.5,12.5,15.8,18,263
BUICK,REGAL,MID-SIZE,2.0,4,AS6,Z,11.4,7.9,9.8,29,231
BUICK,REGAL,MID-SIZE,2.0,4,M6,Z,11.6,7.6,9.8,29,230
BUICK,REGAL,MID-SIZE,2.4,4,AS6,X,9.6,6.5,8.2,34,193
BUICK,REGAL,MID-SIZE,2.0,4,AS6,Z,12.4,8.7,10.7,26,252
BUICK,VERANO,COMPACT,2.0,4,AS6,Z,11.4,7.9,9.8,29,231
BUICK,VERANO,COMPACT,2.0,4,M6,Z,11.6,7.6,9.8,29,230
BUICK,VERANO,COMPACT,2.4,4,AS6,X,11.3,7.4,9.6,29,224
CADILLAC,ATS,COMPACT,2.0,4,AS8,Z,10.5,7.6,9.2,31,215
CADILLAC,ATS,COMPACT,2.0,4,M6,Z,12.0,8.1,10.3,27,240
CADILLAC,ATS,COMPACT,2.5,4,AS8,X,10.6,7.3,9.1,31,214
CADILLAC,ATS,COMPACT,3.6,6,AS8,X,11.6,7.9,9.9,29,233
CADILLAC,ATS,COMPACT,2.0,4,AS8,Z,10.8,7.8,9.4,30,221
CADILLAC,ATS,COMPACT,3.6,6,AS8,X,12.2,8.5,10.5,27,247
CADILLAC,ATS,COMPACT,3.6,6,AS8,Z,14.7,9.8,12.5,23,293
CADILLAC,ATS,COMPACT,3.6,6,M6,Z,14.2,10.2,12.4,23,289
CADILLAC,CT6,FULL-SIZE,2.0,4,AS8,Z,11.0,7.6,9.5,30,222
CADILLAC,CT6,FULL-SIZE,3.0,6,AS8,Z,13.0,9.0,11.2,25,263
CADILLAC,CT6,FULL-SIZE,3.6,6,AS8,X,12.8,8.7,11.0,26,257
CADILLAC,CTS,MID-SIZE,2.0,4,AS8,Z,11.0,7.6,9.5,30,221
CADILLAC,CTS,MID-SIZE,3.6,6,AS8,X,11.6,7.9,9.9,29,233
CADILLAC,CTS,MID-SIZE,2.0,4,AS8,Z,11.2,8.1,9.8,29,229
CADILLAC,CTS,MID-SIZE,3.6,6,AS8,X,12.2,8.5,10.5,27,247
CADILLAC,CTS,MID-SIZE,3.6,6,AS8,Z,14.7,9.8,12.5,23,293
CADILLAC,CTS,MID-SIZE,6.2,8,AS8,Z,16.6,11.1,14.1,20,332
CADILLAC,ESCALADE,SUV - STANDARD,6.2,8,A8,Z,16.0,11.2,13.9,20,325
CADILLAC,SRX,SUV - STANDARD,3.6,6,AS6,X,14.2,9.8,12.3,23,287
CADILLAC,SRX,SUV - STANDARD,3.6,6,AS6,X,14.8,10.4,12.8,22,300
CADILLAC,XTS,FULL-SIZE,3.6,6,AS6,X,13.6,8.6,11.3,25,263
CADILLAC,XTS,FULL-SIZE,3.6,6,AS6,X,13.9,8.9,11.6,24,273
CADILLAC,XTS,FULL-SIZE,3.6,6,AS6,Z,15.0,10.2,12.8,22,302
CHEVROLET,CAMARO,COMPACT,2.0,4,AS8,Z,10.9,7.5,9.3,30,218
CHEVROLET,CAMARO,COMPACT,2.0,4,M6,Z,11.4,7.9,9.8,29,229
CHEVROLET,CAMARO,COMPACT,3.6,6,AS8,X,12.3,8.5,10.6,27,248
CHEVROLET,CAMARO,COMPACT,3.6,6,M6,X,13.2,8.7,11.2,25,261
CHEVROLET,CAMARO,COMPACT,6.2,8,AS8,Z,14.2,8.4,11.6,24,272
CHEVROLET,CAMARO,COMPACT,6.2,8,M6,Z,14.3,9.4,12.1,23,284
CHEVROLET,EXPRESS,SPECIAL PURPOSE VEHICLE,2.0,4,AV,X,9.7,9.0,9.4,30,220
CHEVROLET,COLORADO,PICKUP TRUCK - SMALL,2.5,4,A6,X,11.9,8.9,10.5,27,247
CHEVROLET,COLORADO,PICKUP TRUCK - SMALL,2.5,4,M6,X,12.2,9.1,10.8,26,253
CHEVROLET,COLORADO,PICKUP TRUCK - SMALL,2.8,4,A6,D,10.8,7.7,9.4,30,252
CHEVROLET,COLORADO,PICKUP TRUCK - SMALL,3.6,6,A6,X,13.0,9.2,11.3,25,265
CHEVROLET,COLORADO,PICKUP TRUCK - SMALL,2.5,4,A6,X,12.7,9.6,11.3,25,265
CHEVROLET,COLORADO,PICKUP TRUCK - SMALL,2.8,4,A6,D,12.0,8.2,10.3,27,277
CHEVROLET,COLORADO,PICKUP TRUCK - SMALL,3.6,6,A6,X,13.6,9.9,11.9,24,279
CHEVROLET,CORVETTE,TWO-SEATER,6.2,8,AS8,Z,14.6,8.1,11.7,24,275
CHEVROLET,CORVETTE,TWO-SEATER,6.2,8,M7,Z,13.7,8.2,11.2,25,263
CHEVROLET,CORVETTE,TWO-SEATER,6.2,8,AS8,Z,17.7,10.2,14.3,20,335
CHEVROLET,CORVETTE,TWO-SEATER,6.2,8,M7,Z,15.7,10.6,13.4,21,313
CHEVROLET,CRUZE,COMPACT,1.4,4,AS6,X,7.8,5.6,6.8,42,159
CHEVROLET,CRUZE,COMPACT,1.4,4,M6,X,8.2,5.8,7.1,40,167
CHEVROLET,CRUZE,COMPACT,1.4,4,AS6,X,7.8,5.9,6.9,41,160
CHEVROLET,CRUZE,MID-SIZE,1.4,4,AS6,X,9.1,6.3,7.8,36,184
CHEVROLET,CRUZE,MID-SIZE,1.4,4,M6,X,9.0,6.2,7.8,36,182
CHEVROLET,CRUZE,MID-SIZE,1.8,4,AS6,X,10.5,6.8,8.8,32,207
CHEVROLET,CRUZE,MID-SIZE,1.8,4,M6,X,9.4,6.6,8.1,35,190
CHEVROLET,CRUZE,MID-SIZE,1.4,4,A6,X,9.0,6.1,7.7,37,181
CHEVROLET,CRUZE,MID-SIZE,1.4,4,M6,X,8.4,5.6,7.1,40,167
CHEVROLET,EQUINOX,SUV - SMALL,2.4,4,A6,X,10.5,7.3,9.1,31,214
CHEVROLET,EQUINOX,SUV - SMALL,3.6,6,A6,X,14.2,9.5,12.1,23,285
CHEVROLET,EQUINOX,SUV - SMALL,2.4,4,A6,X,10.5,7.3,9.1,31,214
CHEVROLET,EQUINOX,SUV - SMALL,2.4,4,A6,E,15.6,10.8,13.4,21,221
CHEVROLET,EQUINOX,SUV - SMALL,2.4,4,A6,X,11.5,8.2,10.0,28,235
CHEVROLET,EQUINOX,SUV - SMALL,3.6,6,A6,X,14.9,10.1,12.8,22,300
CHEVROLET,EQUINOX,SUV - SMALL,2.4,4,A6,X,11.5,8.2,10.0,28,235
CHEVROLET,EQUINOX,SUV - SMALL,2.4,4,A6,E,16.3,11.6,14.2,20,236
CHEVROLET,EXPRESS,VAN - PASSENGER,6.0,8,A6,X,22.0,14.9,18.8,15,441
CHEVROLET,EXPRESS,VAN - PASSENGER,6.0,8,A6,X,23.0,16.0,19.8,14,465
CHEVROLET,IMPALA,FULL-SIZE,2.5,4,AS6,X,10.6,7.5,9.2,31,215
CHEVROLET,IMPALA,FULL-SIZE,3.6,6,AS6,X,12.5,8.2,10.6,27,248
CHEVROLET,IMPALA,FULL-SIZE,3.6,6,AS6,E,17.0,11.5,14.5,19,239
CHEVROLET,IMPALA,MID-SIZE,3.6,6,AS6,X,13.9,9.3,11.9,24,272
CHEVROLET,MALIBU,MID-SIZE,1.5,4,A6,X,8.7,6.3,7.6,37,179
CHEVROLET,MALIBU,MID-SIZE,2.0,4,AS8,Z,10.6,7.1,9.0,31,211
CHEVROLET,MALIBU,MID-SIZE,2.5,4,AS6,X,10.0,7.0,8.6,33,202
CHEVROLET,MALIBU,MID-SIZE,1.8,4,AV,X,5.0,5.1,5.1,55,122
CHEVROLET,SILVERADO,PICKUP TRUCK - STANDARD,5.3,8,A6,X,14.6,10.4,12.7,22,298
CHEVROLET,SILVERADO,PICKUP TRUCK - STANDARD,6.2,8,A8,Z,16.1,11.4,14.0,20,328
CHEVROLET,SILVERADO,PICKUP TRUCK - STANDARD,4.3,6,A6,X,13.5,10.0,11.9,24,280
CHEVROLET,SILVERADO,PICKUP TRUCK - STANDARD,4.3,6,A6,E,19.3,14.4,17.1,17,284
CHEVROLET,SILVERADO,PICKUP TRUCK - STANDARD,5.3,8,A6,X,14.6,10.4,12.7,22,298
CHEVROLET,SILVERADO,PICKUP TRUCK - STANDARD,5.3,8,A6,E,19.9,14.0,17.2,16,286
CHEVROLET,SILVERADO,PICKUP TRUCK - STANDARD,5.3,8,A6,X,15.0,10.7,13.1,22,307
CHEVROLET,SILVERADO,PICKUP TRUCK - STANDARD,6.2,8,A8,Z,16.3,11.6,14.2,20,332
CHEVROLET,SILVERADO,PICKUP TRUCK - STANDARD,4.3,6,A6,X,14.2,10.7,12.6,22,296
CHEVROLET,SILVERADO,PICKUP TRUCK - STANDARD,4.3,6,A6,E,20.3,15.3,18.1,16,301
CHEVROLET,SILVERADO,PICKUP TRUCK - STANDARD,5.3,8,A6,X,15.0,10.7,13.1,22,306
CHEVROLET,SILVERADO,PICKUP TRUCK - STANDARD,5.3,8,A6,E,20.5,14.4,17.8,16,295
CHEVROLET,SILVERADO,PICKUP TRUCK - STANDARD,5.3,8,A8,X,14.4,11.2,13.0,22,304
CHEVROLET,SONIC,COMPACT,1.4,4,AS6,X,9.0,6.8,8.0,35,188
CHEVROLET,SONIC,COMPACT,1.4,4,M6,X,8.5,6.2,7.5,38,175
CHEVROLET,SONIC,COMPACT,1.8,4,AS6,X,9.6,6.7,8.3,34,195
CHEVROLET,SONIC,COMPACT,1.8,4,M5,X,9.0,6.8,8.0,35,187
CHEVROLET,SONIC,COMPACT,1.4,4,AS6,X,9.5,7.1,8.4,34,195
CHEVROLET,SONIC,COMPACT,1.4,4,M6,X,8.9,7.0,8.0,35,189
CHEVROLET,SONIC,STATION WAGON - SMALL,1.4,4,AS6,X,9.0,6.8,8.0,35,188
CHEVROLET,SONIC,STATION WAGON - SMALL,1.4,4,M6,X,8.5,6.2,7.5,38,175
CHEVROLET,SONIC,STATION WAGON - SMALL,1.8,4,AS6,X,9.6,6.7,8.3,34,195
CHEVROLET,SONIC,STATION WAGON - SMALL,1.8,4,M5,X,9.0,6.8,8.0,35,187
CHEVROLET,SONIC,STATION WAGON - SMALL,1.4,4,AS6,X,9.5,7.1,8.4,34,195
CHEVROLET,SONIC,STATION WAGON - SMALL,1.4,4,M6,X,8.9,7.0,8.0,35,189
CHEVROLET,SPARK,SUBCOMPACT,1.4,4,AV,X,7.6,5.7,6.7,42,157
CHEVROLET,SPARK,SUBCOMPACT,1.4,4,M5,X,7.8,5.8,6.9,41,162
CHEVROLET,SUBURBAN,SUV - STANDARD,5.3,8,A6,X,15.1,10.4,13.0,22,304
CHEVROLET,SUBURBAN,SUV - STANDARD,5.3,8,A6,X,15.1,10.4,13.0,22,304
CHEVROLET,SUBURBAN,SUV - STANDARD,5.3,8,A6,E,20.5,14.0,17.6,16,288
CHEVROLET,SUBURBAN,SUV - STANDARD,5.3,8,A6,X,15.4,10.8,13.3,21,312
CHEVROLET,SUBURBAN,SUV - STANDARD,5.3,8,A6,X,15.4,10.8,13.3,21,312
CHEVROLET,SUBURBAN,SUV - STANDARD,5.3,8,A6,E,22.2,15.3,19.1,15,317
CHEVROLET,TAHOE,SUV - STANDARD,5.3,8,A6,X,15.1,10.4,13.0,22,304
CHEVROLET,TAHOE,SUV - STANDARD,5.3,8,A6,X,15.1,10.4,13.0,22,304
CHEVROLET,TAHOE,SUV - STANDARD,5.3,8,A6,E,20.5,14.0,17.6,16,288
CHEVROLET,TAHOE,SUV - STANDARD,5.3,8,A6,X,15.2,10.8,13.2,21,310
CHEVROLET,TAHOE,SUV - STANDARD,5.3,8,A6,X,15.2,10.8,13.2,21,310
CHEVROLET,TAHOE,SUV - STANDARD,5.3,8,A6,E,20.9,14.5,18.0,16,300
CHEVROLET,TRAVERSE,SUV - STANDARD,3.6,6,A6,X,15.8,10.6,13.4,21,315
CHEVROLET,TRAVERSE,SUV - STANDARD,3.6,6,A6,X,16.1,10.8,13.7,21,323
CHEVROLET,TRAX,SUV - SMALL,1.4,4,AS6,X,9.2,7.0,8.2,34,193
CHEVROLET,TRAX,SUV - SMALL,1.4,4,M6,X,9.1,6.9,8.1,35,190
CHEVROLET,TRAX,SUV - SMALL,1.4,4,AS6,X,9.7,7.6,8.7,32,205
CHRYSLER,200,MID-SIZE,2.4,4,A9,X,10.2,6.4,8.5,33,198
CHRYSLER,200,MID-SIZE,2.4,4,A9,E,13.6,8.5,11.3,25,186
CHRYSLER,200,MID-SIZE,3.6,6,A9,X,12.4,7.5,10.2,28,239
CHRYSLER,200,MID-SIZE,3.6,6,A9,E,16.5,10.1,13.6,21,225
CHRYSLER,200,MID-SIZE,3.6,6,A9,X,12.8,8.1,10.7,26,250
CHRYSLER,200,MID-SIZE,3.6,6,A9,E,16.9,10.8,14.1,20,232
CHRYSLER,300,FULL-SIZE,3.6,6,A8,X,12.4,7.7,10.3,27,240
CHRYSLER,300,FULL-SIZE,3.6,6,A8,X,12.4,7.7,10.3,27,240
CHRYSLER,300,FULL-SIZE,3.6,6,A8,E,16.8,10.3,13.9,20,229
CHRYSLER,300,FULL-SIZE,5.7,8,A8,X,14.8,9.3,12.3,23,289
CHRYSLER,300,FULL-SIZE,3.6,6,A8,X,12.8,8.6,10.9,26,257
CHRYSLER,300,FULL-SIZE,3.6,6,A8,X,12.8,8.6,10.9,26,257
CHRYSLER,300,FULL-SIZE,3.6,6,A8,E,17.3,11.7,14.8,19,243
CHRYSLER,TOWN & COUNTRY,MINIVAN,3.6,6,A6,X,14.1,9.5,12.0,24,282
CHRYSLER,TOWN & COUNTRY,MINIVAN,3.6,6,A6,E,19.7,13.3,16.8,17,279
DODGE,CHALLENGER,MID-SIZE,3.6,6,A8,X,12.4,7.8,10.3,27,242
DODGE,CHALLENGER,MID-SIZE,5.7,8,M6,X,15.6,10.0,13.1,22,307
DODGE,CHALLENGER,MID-SIZE,6.4,8,M6,Z,16.8,10.4,13.9,20,326
DODGE,CHALLENGER,MID-SIZE,5.7,8,A8,X,14.8,9.3,12.3,23,289
DODGE,CHALLENGER,MID-SIZE,6.4,8,A8,Z,15.7,9.5,12.9,22,302
DODGE,CHALLENGER,MID-SIZE,6.4,8,M6,Z,16.8,10.4,13.9,20,326
DODGE,CHALLENGER,MID-SIZE,6.4,8,A8,Z,15.7,9.5,12.9,22,302
DODGE,CHALLENGER,MID-SIZE,6.2,8,A8,Z,17.6,10.7,14.5,19,339
DODGE,CHALLENGER,MID-SIZE,6.2,8,M6,Z,18.1,11.4,15.1,19,353
DODGE,CHARGER,FULL-SIZE,3.6,6,A5,X,13.7,8.9,11.5,25,271
DODGE,CHARGER,FULL-SIZE,3.6,6,A8,X,12.4,7.7,10.3,27,240
DODGE,CHARGER,FULL-SIZE,3.6,6,A5,X,13.7,8.9,11.5,25,271
DODGE,CHARGER,FULL-SIZE,3.6,6,A5,E,18.7,12.4,15.9,18,264
DODGE,CHARGER,FULL-SIZE,3.6,6,A8,X,12.4,7.7,10.3,27,240
DODGE,CHARGER,FULL-SIZE,3.6,6,A8,E,16.8,10.3,13.9,20,229
DODGE,CHARGER,FULL-SIZE,5.7,8,A5,X,15.7,9.6,12.9,22,302
DODGE,CHARGER,FULL-SIZE,5.7,8,A8,X,14.8,9.3,12.3,23,289
DODGE,CHARGER,FULL-SIZE,6.4,8,A8,Z,15.7,9.5,12.9,22,302
DODGE,CHARGER,FULL-SIZE,3.6,6,A8,X,12.8,8.6,10.9,26,257
DODGE,CHARGER,FULL-SIZE,3.6,6,A8,X,12.8,8.6,10.9,26,257
DODGE,CHARGER,FULL-SIZE,3.6,6,A8,E,17.3,11.7,14.8,19,243
DODGE,CHARGER,FULL-SIZE,5.7,8,A5,X,16.1,10.0,13.4,21,313
DODGE,CHARGER,FULL-SIZE,6.4,8,A8,Z,15.7,9.5,12.9,22,302
DODGE,CHARGER,FULL-SIZE,6.2,8,A8,Z,17.6,10.7,14.5,19,339
DODGE,DART,MID-SIZE,2.0,4,M6,X,9.4,6.5,8.1,35,189
DODGE,DART,MID-SIZE,2.4,4,A6,X,10.1,6.8,8.6,33,202
DODGE,DART,MID-SIZE,2.4,4,M6,X,10.5,6.7,8.8,32,205
DODGE,DART,MID-SIZE,2.0,4,A6,X,9.9,7.0,8.6,33,201
DODGE,DART,MID-SIZE,2.0,4,A6,E,13.3,9.3,11.5,25,187
DODGE,DART,MID-SIZE,2.4,4,A6,X,10.6,7.5,9.2,31,215
DODGE,DART,MID-SIZE,2.4,4,M6,X,10.2,7.0,8.8,32,207
DODGE,DART,MID-SIZE,1.4,4,AM6,X,8.4,5.9,7.3,39,171
DODGE,DART,MID-SIZE,1.4,4,M6,X,8.5,5.8,7.3,39,171
DODGE,DURANGO,SUV - STANDARD,3.6,6,A8,X,12.8,9.5,11.3,25,265
DODGE,DURANGO,SUV - STANDARD,5.7,8,A8,X,16.7,10.7,14.0,20,329
DODGE,CARAVAN,MINIVAN,3.6,6,A6,X,13.7,9.4,11.8,24,276
DODGE,CARAVAN,MINIVAN,3.6,6,A6,E,19.2,13.1,16.4,17,269
DODGE,JOURNEY,SUV - SMALL,2.4,4,A4,X,12.7,9.1,11.1,25,260
DODGE,JOURNEY,SUV - SMALL,3.6,6,A6,X,14.2,9.4,12.1,23,283
DODGE,JOURNEY,SUV - SMALL,3.6,6,A6,E,18.9,12.9,16.2,17,270
DODGE,JOURNEY,SUV - SMALL,3.6,6,A6,X,14.5,9.9,12.4,23,292
DODGE,VIPER,TWO-SEATER,8.4,10,M6,Z,19.2,11.3,15.6,18,364
FIAT,500,MINICOMPACT,1.4,4,A6,X,8.7,6.9,7.9,36,183
FIAT,500,MINICOMPACT,1.4,4,M5,X,7.9,6.3,7.2,39,168
FIAT,500,MINICOMPACT,1.4,4,A6,X,8.7,6.9,7.9,36,183
FIAT,500,MINICOMPACT,1.4,4,M5,X,7.6,5.9,6.8,42,160
FIAT,500,MINICOMPACT,1.4,4,A6,X,9.6,7.3,8.6,33,200
FIAT,500,MINICOMPACT,1.4,4,M5,X,8.5,6.9,7.8,36,183
FIAT,500,MINICOMPACT,1.4,4,A6,X,9.6,7.3,8.6,33,200
FIAT,500,MINICOMPACT,1.4,4,M5,X,8.5,6.9,7.8,36,183
FIAT,500,MINICOMPACT,1.4,4,A6,X,9.6,7.3,8.6,33,200
FIAT,500,MINICOMPACT,1.4,4,M5,X,8.5,6.9,7.8,36,183
FIAT,500L,STATION WAGON - SMALL,1.4,4,A6,X,10.6,7.8,9.4,30,218
FIAT,500L,STATION WAGON - SMALL,1.4,4,AM6,X,9.9,7.2,8.7,32,203
FIAT,500L,STATION WAGON - SMALL,1.4,4,M6,X,9.3,7.1,8.3,34,194
FIAT,500X,SUV - SMALL,1.4,4,M6,X,9.5,6.9,8.3,34,194
FIAT,500X,SUV - SMALL,2.4,4,A9,X,10.6,7.6,9.3,30,217
FIAT,500X,SUV - SMALL,2.4,4,A9,X,11.0,7.9,9.6,29,224
FORD,C-MAX,FULL-SIZE,2.0,4,AV,X,5.6,6.4,6.0,47,140
FORD,EDGE,SUV - SMALL,2.0,4,AS6,X,11.5,7.8,9.8,29,231
FORD,EDGE,SUV - SMALL,2.0,4,AS6,X,11.3,7.9,9.8,29,228
FORD,EDGE,SUV - SMALL,3.5,6,AS6,X,13.4,9.0,11.4,25,268
FORD,EDGE,SUV - SMALL,2.0,4,AS6,X,11.8,8.4,10.3,27,240
FORD,EDGE,SUV - SMALL,2.7,6,AS6,X,13.6,9.8,11.9,24,278
FORD,EDGE,SUV - SMALL,3.5,6,AS6,X,13.7,9.6,11.8,24,278
FORD,ESCAPE,SUV - SMALL,1.6,4,AS6,X,10.1,7.4,8.9,32,208
FORD,ESCAPE,SUV - SMALL,2.0,4,AS6,X,10.9,7.9,9.6,29,224
FORD,ESCAPE,SUV - SMALL,2.5,4,AS6,X,10.9,7.6,9.4,30,220
FORD,ESCAPE,SUV - SMALL,1.6,4,AS6,X,10.5,7.9,9.4,30,220
FORD,ESCAPE,SUV - SMALL,2.0,4,AS6,X,11.4,8.4,10.0,28,236
FORD,EXPEDITION,SUV - STANDARD,3.5,6,AS6,X,16.2,11.9,14.3,20,334
FORD,EXPEDITION,SUV - STANDARD,3.5,6,AS6,X,16.4,12.1,14.4,20,338
FORD,EXPLORER,SUV - STANDARD,2.3,4,AS6,X,12.6,8.5,10.8,26,253
FORD,EXPLORER,SUV - STANDARD,3.5,6,AS6,X,13.9,9.6,12.0,24,280
FORD,EXPLORER,SUV - STANDARD,3.5,6,AS6,E,18.7,12.9,16.1,18,264
FORD,EXPLORER,SUV - STANDARD,2.3,4,AS6,X,13.1,9.1,11.3,25,265
FORD,EXPLORER,SUV - STANDARD,3.5,6,AS6,X,14.9,10.7,13.0,22,305
FORD,EXPLORER,SUV - STANDARD,3.5,6,AS6,X,14.4,10.4,12.6,22,295
FORD,EXPLORER,SUV - STANDARD,3.5,6,AS6,E,19.7,14.1,17.2,16,282
FORD,F-150,PICKUP TRUCK - STANDARD,2.7,6,AS6,X,12.3,9.2,10.9,26,256
