make,model,vehicle_class,engine_size,cylinders,transmission,fuel_type,fuel_consumption_comb,co2_emissions
9,1700,6,5.3,8,3,1,17.6,288
9,1698,6,5.3,8,3,2,13.3,312
9,1699,6,5.3,8,3,2,13.3,312
9,1699,6,5.3,8,3,1,19.1,317
9,1762,6,5.3,8,3,2,13.0,304
9,1765,6,5.3,8,3,2,13.0,304
9,1765,6,5.3,8,3,1,17.6,288
9,1763,6,5.3,8,3,2,13.2,310
9,1764,6,5.3,8,3,2,13.2,310
9,1764,6,5.3,8,3,1,18.0,300
9,1797,6,3.6,6,3,2,13.4,315
9,1798,6,3.6,6,3,2,13.7,323
9,1799,3,1.4,4,15,2,8.2,193
9,1799,3,1.4,4,25,2,8.1,190
9,1800,3,1.4,4,15,2,8.7,205
10,30,0,2.4,4,6,2,8.5,198
10,30,0,2.4,4,6,1,11.3,186
10,30,0,3.6,6,6,2,10.2,239
10,30,0,3.6,6,6,1,13.6,225
10,27,0,3.6,6,6,2,10.7,250
10,27,0,3.6,6,6,1,14.1,232
10,47,0,3.6,6,5,2,10.3,240
10,52,0,3.6,6,5,2,10.3,240
10,52,0,3.6,6,5,1,13.9,229
10,48,0,5.7,8,5,2,12.3,289
10,49,0,3.6,6,5,2,10.9,257
10,51,0,3.6,6,5,2,10.9,257
10,51,0,3.6,6,5,1,14.8,243
10,1787,2,3.6,6,3,2,12.0,282
10,1787,2,3.6,6,3,1,16.8,279
11,467,0,3.6,6,5,2,10.3,242
11,467,0,5.7,8,25,2,13.1,307
11,467,0,6.4,8,25,3,13.9,326
11,468,0,5.7,8,5,2,12.3,289
11,468,0,6.4,8,5,3,12.9,302
11,472,0,6.4,8,25,3,13.9,326
11,473,0,6.4,8,5,3,12.9,302
11,475,0,6.2,8,5,3,14.5,339
11,475,0,6.2,8,25,3,15.1,353
11,476,0,3.6,6,2,2,11.5,271
11,476,0,3.6,6,5,2,10.3,240
11,481,0,3.6,6,2,2,11.5,271
11,481,0,3.6,6,2,1,15.9,264
11,481,0,3.6,6,5,2,10.3,240
11,481,0,3.6,6,5,1,13.9,229
11,477,0,5.7,8,2,2,12.9,302
11,477,0,5.7,8,5,2,12.3,289
11,477,0,6.4,8,5,3,12.9,302
11,478,0,3.6,6,5,2,10.9,257
11,480,0,3.6,6,5,2,10.9,257
11,480,0,3.6,6,5,1,14.8,243
11,479,0,5.7,8,2,2,13.4,313
11,482,0,6.4,8,5,3,12.9,302
11,484,0,6.2,8,5,3,14.5,339
11,700,0,2.0,4,25,2,8.1,189
11,700,0,2.4,4,3,2,8.6,202
11,700,0,2.4,4,25,2,8.8,205
11,701,0,2.0,4,3,2,8.6,201
11,701,0,2.0,4,3,1,11.5,187
11,702,0,2.4,4,3,2,9.2,215
11,702,0,2.4,4,25,2,8.8,207
11,703,0,1.4,4,8,2,7.3,171
11,703,0,1.4,4,25,2,7.3,171
11,712,6,3.6,6,5,2,11.3,265
11,713,6,5.7,8,5,2,14.0,329
11,989,2,3.6,6,3,2,11.8,276
11,989,2,3.6,6,3,1,16.4,269
11,1100,3,2.4,4,1,2,11.1,260
11,1102,3,3.6,6,3,2,12.1,283
11,1102,3,3.6,6,3,1,16.2,270
11,1101,3,3.6,6,3,2,12.4,292
11,1884,5,8.4,10,25,3,15.6,364
12,127,0,1.4,4,3,2,7.9,183
12,127,0,1.4,4,24,2,7.2,168
12,129,0,1.4,4,3,2,7.9,183
12,129,0,1.4,4,24,2,6.8,160
12,130,0,1.4,4,3,2,8.6,200
12,130,0,1.4,4,24,2,7.8,183
12,125,0,1.4,4,3,2,8.6,200
12,125,0,1.4,4,24,2,7.8,183
12,126,0,1.4,4,3,2,8.6,200
12,126,0,1.4,4,24,2,7.8,183
12,131,3,1.4,4,3,2,9.4,218
12,131,3,1.4,4,8,2,8.7,203
12,131,3,1.4,4,25,2,8.3,194
12,133,3,1.4,4,25,2,8.3,194
12,133,3,2.4,4,6,2,9.3,217
12,134,3,2.4,4,6,2,9.6,224
13,437,0,2.0,4,19,2,6.0,140
13,759,3,2.0,4,15,2,9.8,231
13,760,3,2.0,4,15,2,9.8,228
13,759,3,3.5,6,15,2,11.4,268
13,761,3,2.0,4,15,2,10.3,240
13,761,3,2.7,6,15,2,11.9,278
13,761,3,3.5,6,15,2,11.8,278
13,792,3,1.6,4,15,2,8.9,208
13,792,3,2.0,4,15,2,9.6,224
13,792,3,2.5,4,15,2,9.4,220
13,793,3,1.6,4,15,2,9.4,220
13,793,3,2.0,4,15,2,10.0,236
13,795,6,3.5,6,15,2,14.3,334
13,797,6,3.5,6,15,2,14.4,338
13,799,6,2.3,4,15,2,10.8,253
13,802,6,3.5,6,15,2,12.0,280
13,802,6,3.5,6,15,1,16.1,264
13,800,6,2.3,4,15,2,11.3,265
13,800,6,3.5,6,15,2,13.0,305
13,803,6,3.5,6,15,2,12.6,295
13,803,6,3.5,6,15,1,17.2,282
13,843,6,2.7,6,15,2,10.9,256
13,843,6,3.5,6,15,2,11.9,278
13,845,6,2.7,6,15,2,11.2,263
13,845,6,3.5,6,15,2,12.9,303
13,851,6,3.5,6,3,2,11.6,272
13,851,6,3.5,6,3,1,15.7,261
13,851,6,5.0,8,15,2,13.2,309
13,851,6,5.0,8,15,1,17.8,292
13,853,6,5.0,8,15,2,14.5,341
13,853,6,5.0,8,15,1,17.8,293
13,846,6,2.7,6,15,2,11.7,275
13,846,6,3.5,6,15,2,12.9,303
13,848,6,2.7,6,15,2,12.3,288
13,848,6,3.5,6,15,2,13.8,324
13,854,6,3.5,6,3,2,12.5,292
13,854,6,3.5,6,3,1,16.9,278
13,854,6,5.0,8,15,2,13.8,324
13,854,6,5.0,8,15,1,18.7,306
13,856,6,5.0,8,15,2,14.8,347
13,856,6,5.0,8,15,1,18.8,310
13,895,0,1.6,4,15,2,7.6,180
13,895,0,1.6,4,24,2,7.6,179
13,896,0,1.0,3,24,2,6.6,153
13,897,0,1.6,4,25,2,8.1,191
13,900,6,3.5,6,15,2,12.7,298
13,901,6,3.5,6,15,2,12.9,303
13,903,6,3.5,6,15,2,13.7,322
13,905,0,1.0,3,15,2,7.3,171
13,905,0,1.0,3,25,2,6.8,160
13,907,0,2.0,4,8,2,7.6,178
13,907,0,2.0,4,8,1,10.3,170
13,907,0,2.0,4,15,2,7.8,183
13,907,0,2.0,4,15,1,10.5,175
13,907,0,2.0,4,24,2,8.0,188
13,907,0,2.0,4,24,1,10.8,179
13,908,0,2.3,4,25,3,10.9,255
13,910,0,2.0,4,25,2,9.2,217
13,922,0,1.5,4,15,2,8.4,197
13,923,0,1.5,4,15,2,8.0,188
13,922,0,2.0,4,15,2,8.9,210
13,922,0,2.5,4,15,2,8.9,209
13,924,0,2.0,4,15,2,9.3,220
13,925,0,2.0,4,19,2,5.5,130
13,1265,0,2.3,4,15,2,9.4,219
13,1265,0,2.3,4,25,2,9.2,217
13,1265,0,3.7,6,15,2,10.7,253
13,1265,0,3.7,6,25,2,11.2,264
13,1265,0,5.0,8,15,2,12.4,292
13,1265,0,5.0,8,25,2,12.7,298
13,1267,0,2.3,4,15,2,10.0,234
13,1267,0,5.0,8,15,2,13.0,304
13,1642,0,5.2,8,25,3,14.2,334
13,1754,4,3.5,6,15,2,14.6,342
13,1755,4,3.7,6,15,2,15.2,356
13,1755,4,3.7,6,15,1,21.0,345
13,1766,0,2.0,4,15,2,10.1,237
13,1768,0,3.5,6,15,2,11.1,260
13,1768,0,3.5,6,15,1,14.9,248
13,1767,0,3.5,6,15,2,12.5,293
13,1769,0,3.5,6,15,2,12.4,291
13,1769,0,3.5,6,15,1,16.3,271
13,1790,3,1.6,4,15,2,9.5,223
13,1790,3,2.5,4,15,2,10.4,243
13,1791,3,2.5,4,15,2,10.4,243
13,1791,3,2.5,4,15,1,14.2,233
13,1792,3,2.5,4,15,2,10.7,252
13,1793,3,2.5,4,15,2,10.7,252
13,1793,3,2.5,4,15,1,14.6,240
13,1794,3,2.5,4,15,2,10.7,252
13,1795,3,2.5,4,15,2,10.7,252
13,1795,3,2.5,4,15,1,14.6,240
15,260,6,3.6,6,3,2,13.4,315
15,261,6,3.6,6,3,2,13.7,323
15,450,2,2.5,4,3,2,10.5,247
15,450,2,2.5,4,25,2,10.8,253
15,450,2,2.8,4,3,0,9.4,252
15,450,2,3.6,6,3,2,11.3,265
15,451,2,2.5,4,3,2,11.3,265
15,451,2,2.8,4,3,0,10.3,277
15,451,2,3.6,6,3,2,11.9,279
15,1631,4,6.0,8,3,2,18.8,441
15,1633,4,6.0,8,3,2,19.8,465
15,1645,6,5.3,8,3,2,12.7,298
15,1645,6,6.2,8,5,3,14.0,327
15,1648,6,4.3,6,3,2,11.9,280
15,1648,6,4.3,6,3,1,17.1,284
15,1648,6,5.3,8,3,2,12.7,298
15,1648,6,5.3,8,3,1,17.2,286
15,1646,6,5.3,8,3,2,13.1,307
15,1646,6,6.2,8,5,3,14.2,332
15,1647,6,4.3,6,3,2,12.6,296
15,1647,6,4.3,6,3,1,18.1,301
15,1647,6,5.3,8,3,2,13.1,306
15,1647,6,5.3,8,3,1,17.8,295
15,1650,6,5.3,8,5,2,13.0,304
15,1770,3,2.4,4,3,2,9.1,214
15,1770,3,3.6,6,3,2,12.1,285
15,1772,3,2.4,4,3,2,9.1,214
15,1772,3,2.4,4,3,1,13.4,221
15,1771,3,2.4,4,3,2,10.0,235
15,1771,3,3.6,6,3,2,12.8,300
15,2020,6,5.3,8,3,2,13.0,304
15,2026,6,5.3,8,3,2,13.0,304
15,2026,6,5.3,8,3,1,17.6,288
15,2021,6,5.3,8,3,2,13.2,310
15,2021,6,6.2,8,5,3,13.8,323
15,2022,6,5.3,8,3,2,13.2,310
15,2022,6,5.3,8,3,1,18.0,300
15,2027,6,5.3,8,3,2,13.0,304
15,2031,6,5.3,8,3,2,13.0,304
15,2031,6,5.3,8,3,1,17.6,288
15,2028,6,5.3,8,3,2,13.3,312
15,2028,6,6.2,8,5,3,14.3,334
15,2029,6,5.3,8,3,2,13.3,312
15,2029,6,5.3,8,3,1,19.1,317
16,263,0,2.4,4,25,2,8.9,207
16,264,0,3.5,6,15,2,9.5,223
16,264,0,3.5,6,25,2,10.9,253
16,266,0,2.4,4,19,2,7.6,177
16,266,0,3.5,6,3,2,9.4,219
16,267,0,2.4,4,22,2,8.0,187
16,497,0,1.5,4,19,2,6.7,155
16,497,0,2.0,4,19,2,6.9,162
16,497,0,2.0,4,25,2,7.7,179
16,502,0,1.5,4,19,2,6.7,157
16,502,0,2.0,4,19,2,6.9,162
16,502,0,2.0,4,25,2,7.5,176
16,558,3,2.4,4,19,2,7.9,186
16,559,3,2.4,4,19,2,8.6,202
16,560,5,1.5,4,22,2,6.8,157
16,560,5,1.5,4,25,2,7.3,169
16,898,3,1.5,4,19,2,6.4,150
16,898,3,1.5,4,22,2,6.8,158
16,898,3,1.5,4,25,2,7.3,171
16,1039,3,1.8,4,19,2,7.6,177
16,1039,3,1.8,4,22,2,7.6,177
16,1039,3,1.8,4,25,2,8.3,193
16,1040,3,1.8,4,19,2,8.1,190
16,1040,3,1.8,4,22,2,8.1,190
16,1324,2,3.5,6,3,2,10.6,250
16,1370,3,3.5,6,3,2,10.8,253
16,1372,3,3.5,6,3,2,11.3,265
16,1372,3,3.5,6,18,2,11.0,257
17,262,0,1.6,4,15,2,7.7,179
17,262,0,1.6,4,25,2,7.6,176
17,763,0,1.8,4,15,2,7.5,176
17,763,0,1.8,4,25,2,7.7,180
17,763,0,2.0,4,15,2,8.3,194
17,763,0,2.0,4,25,2,8.5,198
17,765,0,2.0,4,15,2,8.6,203
17,765,0,2.0,4,25,2,8.6,202
17,784,0,5.0,8,17,3,13.3,312
17,948,0,3.8,6,17,2,12.1,285
17,948,0,5.0,8,17,3,14.2,332
17,949,0,3.8,6,17,3,12.2,284
17,949,0,3.8,6,25,3,12.1,283
17,1617,3,3.3,6,15,2,11.3,265
17,1619,3,3.3,6,15,2,11.5,269
17,1620,3,2.4,4,15,2,10.3,239
17,1622,3,2.0,4,15,2,11.5,266
17,1622,3,2.4,4,15,2,11.1,257
17,1624,3,3.3,6,15,2,12.5,295
17,1670,0,2.0,4,15,2,9.1,214
17,1670,0,2.4,4,15,2,8.1,191
17,1674,0,2.4,4,15,2,8.6,204
17,1671,0,2.0,4,8,2,5.6,133
17,1672,0,2.0,4,8,2,5.8,136
17,1814,3,2.0,4,15,2,9.0,211
17,1816,3,1.6,4,9,2,9.2,219
17,1816,3,2.0,4,15,2,10.1,240
17,1874,0,1.6,4,8,2,7.5,177
17,1874,0,1.6,4,25,2,7.8,186
17,1875,0,1.6,4,8,2,8.1,191
17,1875,0,1.6,4,25,2,8.3,197
18,1415,0,2.0,4,16,3,9.1,214
18,1415,0,3.0,6,16,3,10.3,242
18,1416,0,2.0,4,16,3,9.6,226
18,1416,0,3.0,6,16,3,10.6,249
18,1421,0,3.0,6,16,3,11.1,262
18,1422,0,3.0,6,16,3,10.5,247
18,1423,0,3.0,6,16,3,10.8,256
18,1419,0,3.5,6,16,3,7.7,181
18,1420,0,3.5,6,16,3,8.2,193
18,1435,0,3.7,6,16,3,11.6,274
18,1435,0,5.6,8,16,3,12.8,300
18,1436,0,3.5,6,16,3,7.5,177
18,1446,3,3.7,6,16,3,11.9,279
18,1447,3,3.5,6,22,3,10.3,242
18,1448,3,3.5,6,22,3,10.7,252
18,1449,6,2.5,4,22,2,8.7,204
18,1450,3,3.7,6,16,3,12.8,301
18,1451,6,5.6,8,16,3,15.1,354
19,866,5,3.0,6,17,3,10.5,246
19,866,5,3.0,6,25,3,12.6,296
19,869,5,3.0,6,17,3,10.5,246
19,869,5,3.0,6,25,3,12.6,296
19,880,5,5.0,8,17,3,12.8,302
19,881,5,5.0,8,17,3,13.3,311
19,882,5,5.0,8,15,3,13.3,311
19,887,5,3.0,6,17,3,10.8,254
19,887,5,3.0,6,25,3,12.9,302
19,888,5,3.0,6,17,3,11.3,264
19,889,5,3.0,6,17,3,10.8,254
19,889,5,3.0,6,25,3,12.9,302
19,890,5,3.0,6,17,3,11.3,264
19,1982,0,3.0,6,17,3,10.3,241
19,1987,0,3.0,6,17,3,11.7,275
19,1991,0,3.0,6,17,3,11.9,279
19,1997,0,5.0,8,17,3,13.3,313
19,1999,0,5.0,8,17,3,13.3,313
20,485,3,2.4,4,6,2,9.5,223
20,492,3,2.4,4,6,2,9.5,223
20,492,3,2.4,4,6,1,12.9,213
20,485,3,3.2,6,6,2,9.9,233
20,486,3,2.4,4,6,2,10.0,233
20,491,3,2.4,4,6,2,10.0,233
20,491,3,2.4,4,6,1,13.7,226
20,486,3,3.2,6,6,2,10.2,240
20,489,3,2.4,4,6,2,10.1,238
20,489,3,3.2,6,6,2,10.9,256
20,493,3,2.4,4,6,2,10.9,255
20,493,3,3.2,6,6,2,10.8,253
20,521,3,2.0,4,19,2,10.0,234
20,521,3,2.0,4,24,2,9.2,214
20,521,3,2.4,4,3,2,10.0,235
20,521,3,2.4,4,24,2,9.3,218
20,522,3,2.4,4,3,2,10.5,248
20,522,3,2.4,4,24,2,9.7,228
20,523,3,2.4,4,19,2,11.1,259
20,990,6,3.6,6,5,2,11.3,265
20,991,6,5.7,8,5,2,14.0,329
20,992,6,3.0,6,5,0,9.9,267
20,996,6,6.4,8,5,3,15.8,370
20,1363,3,2.0,4,19,2,10.0,234
20,1363,3,2.0,4,24,2,9.2,214
20,1363,3,2.4,4,3,2,10.0,235
20,1363,3,2.4,4,24,2,9.3,218
20,1364,3,2.4,4,3,2,10.5,248
20,1364,3,2.4,4,24,2,9.7,228
20,1365,3,2.4,4,19,2,11.1,259
20,1504,3,1.4,4,25,2,8.8,207
20,1506,3,2.4,4,6,2,9.4,220
20,1506,3,2.4,4,6,1,12.2,201
20,1505,3,1.4,4,25,2,8.8,203
20,1505,3,2.4,4,6,2,9.8,229
20,1895,3,3.6,6,2,2,12.8,299
20,1895,3,3.6,6,25,2,12.8,299
20,1899,3,3.6,6,2,2,13.4,314
20,1899,3,3.6,6,25,2,13.4,312
21,438,0,3.3,6,15,2,10.7,251
21,912,0,1.8,4,15,2,7.6,179
21,912,0,1.8,4,25,2,7.9,186
21,912,0,2.0,4,15,2,8.3,196
21,912,0,2.0,4,25,2,8.5,198
21,915,0,1.6,4,15,2,9.7,228
21,915,0,1.6,4,25,2,9.8,227
21,915,0,2.0,4,15,2,8.5,199
21,915,0,2.0,4,25,2,8.4,197
21,916,0,1.6,4,15,2,9.4,218
21,916,0,1.6,4,25,2,9.6,222
21,916,0,2.0,4,15,2,8.6,200
21,916,0,2.0,4,25,2,8.8,206
21,1116,0,3.8,6,17,2,11.8,278
21,1116,0,5.0,8,17,2,13.4,318
21,1326,0,1.6,4,9,2,7.4,175
21,1326,0,2.0,4,15,2,9.3,222
21,1326,0,2.4,4,15,2,8.1,193
21,1328,0,2.4,4,8,2,6.3,147
21,1329,0,2.4,4,8,2,6.4,150
21,1508,0,1.6,4,15,2,7.7,178
21,1508,0,1.6,4,25,2,7.7,179
21,1509,0,1.6,4,15,2,7.6,175
21,1515,0,2.0,4,15,2,9.0,214
21,1515,0,2.0,4,25,2,9.3,220
21,1635,2,3.3,6,15,2,11.6,275
21,1636,2,3.3,6,15,2,11.4,269
21,1637,2,3.3,6,15,2,12.5,296
21,1679,3,2.0,4,15,2,10.3,245
21,1679,3,2.4,4,15,2,9.8,233
21,1681,3,2.0,4,15,2,10.9,259
21,1681,3,2.4,4,15,2,10.4,245
21,1681,3,3.3,6,15,2,11.6,275
21,1683,3,1.6,4,15,2,8.9,206
21,1683,3,1.6,4,25,2,9.0,208
21,1683,3,2.0,4,15,2,8.8,208
21,1684,3,2.0,4,15,2,8.8,208
21,1688,3,2.4,4,15,2,10.0,231
21,1688,3,2.4,4,25,2,11.3,261
21,1689,3,2.0,4,15,2,11.3,261
21,1689,3,2.4,4,15,2,10.8,251
22,366,5,6.5,12,9,3,17.9,420
22,368,5,6.5,12,9,3,19.3,452
22,1041,5,5.2,10,9,3,14.2,331
22,1043,5,5.2,10,9,3,14.6,340
23,711,3,2.0,4,18,3,10.6,248
23,1140,6,3.0,6,17,3,14.3,336
23,1463,6,3.0,6,17,3,12.4,291
23,1478,6,3.0,6,17,0,9.4,254
23,1476,6,5.0,8,17,3,15.1,356
23,1477,6,5.0,8,17,3,15.1,356
23,1469,6,3.0,6,17,3,12.4,291
23,1471,6,3.0,6,17,0,9.4,254
23,1470,6,5.0,8,17,3,14.7,344
23,1464,3,2.0,4,18,3,9.7,229
24,572,0,1.8,4,19,2,5.7,132
24,785,0,2.5,4,21,2,5.9,139
24,786,0,3.5,6,15,2,9.7,225
24,1000,0,2.0,4,17,3,9.0,212
24,1001,0,2.0,4,17,3,9.7,227
24,1002,0,3.5,6,17,3,10.2,237
24,1003,0,3.5,6,15,3,10.9,254
24,1004,0,3.5,6,17,3,10.7,251
24,1005,0,3.5,6,23,3,7.6,177
24,1006,0,5.0,8,17,3,12.5,293
24,1009,6,4.6,8,15,3,13.9,322
24,1070,0,2.0,4,17,3,9.0,212
24,1075,0,3.5,6,15,3,11.1,258
24,1076,0,3.5,6,17,3,10.6,246
24,1077,0,3.5,6,15,3,11.1,258
24,1141,0,4.6,8,17,3,12.3,286
24,1142,0,4.6,8,17,3,12.9,303
24,1143,0,4.6,8,17,3,12.9,303
24,1148,0,5.0,8,23,3,11.5,268
24,1149,6,5.7,8,17,3,15.9,371
24,1313,3,2.0,4,15,3,9.6,225
24,1314,3,2.0,4,15,3,9.9,231
24,1317,3,2.5,4,21,2,7.4,172
24,1494,0,2.0,4,17,3,9.0,214
24,1495,0,3.5,6,15,3,11.1,258
24,1496,0,3.5,6,17,3,10.6,246
24,1497,0,3.5,6,15,3,11.1,258
24,1498,0,5.0,8,17,3,12.6,289
24,1526,3,3.5,6,17,2,10.7,251
24,1528,6,3.5,6,21,3,8.0,186
25,1244,3,2.0,4,15,2,10.9,256
25,1244,3,2.3,4,15,2,11.1,261
25,1246,0,3.5,6,15,2,12.5,293
25,1246,0,3.7,6,15,2,12.2,287
25,1247,6,3.5,6,15,2,13.7,322
25,1248,3,2.0,4,15,2,11.4,268
25,1249,3,3.7,6,3,2,12.7,298
25,1251,3,2.7,6,15,2,12.1,283
25,1251,3,3.7,6,15,2,12.5,293
25,1252,0,2.0,4,15,2,8.9,210
25,1252,0,3.7,6,15,2,10.9,257
25,1253,0,2.0,4,15,2,9.3,220
25,1253,0,3.7,6,15,2,11.9,279
25,1254,0,2.0,4,19,2,5.8,136
25,1300,6,3.5,6,15,2,14.3,334
25,1302,6,3.5,6,15,2,14.4,339
26,950,0,3.0,6,17,3,12.2,286
26,952,0,3.0,6,17,3,12.5,293
26,953,0,3.0,6,17,3,12.6,295
26,998,0,4.7,8,15,3,15.1,357
26,999,0,4.7,8,15,3,15.2,360
26,1440,0,3.8,8,17,3,14.0,322
26,1441,0,3.0,6,17,3,12.9,300
26,1442,0,3.0,6,17,3,12.9,302
27,597,0,2.0,4,15,2,7.6,179
27,599,0,2.0,4,15,2,8.1,189
27,603,3,2.0,4,15,2,8.2,192
27,603,3,2.5,4,15,2,8.1,190
27,606,3,2.0,4,25,2,8.0,188
27,607,3,2.0,4,15,2,8.5,199
27,607,3,2.5,4,15,2,9.0,210
27,1222,0,2.0,4,15,2,6.9,162
27,1223,0,2.0,4,25,2,7.0,165
27,1222,0,2.5,4,15,2,7.4,173
27,1224,0,2.5,4,15,2,7.2,169
27,1223,0,2.5,4,25,2,8.0,189
27,1225,0,2.0,4,15,2,7.0,165
27,1226,0,2.0,4,25,2,7.1,167
27,1225,0,2.5,4,15,2,7.7,182
27,1227,0,2.5,4,15,2,7.2,170
27,1226,0,2.5,4,25,2,8.1,190
27,1228,2,2.5,4,14,2,9.7,226
27,1228,2,2.5,4,25,2,9.8,229
27,1229,0,2.5,4,15,2,7.6,178
27,1231,0,2.5,4,15,2,7.3,171
27,1230,0,2.5,4,25,2,8.1,188
27,1268,5,2.0,4,15,3,7.8,183
27,1269,5,2.0,4,25,3,7.8,183
28,286,0,4.0,8,16,3,11.7,268
28,289,0,4.0,8,16,3,11.7,268
28,294,0,2.0,4,16,3,9.1,214
28,297,0,5.5,8,16,3,13.1,308
28,303,0,5.5,8,16,3,13.3,310
28,304,0,5.5,8,16,3,13.3,310
28,307,6,5.5,8,16,3,18.5,417
28,308,6,6.0,12,16,3,21.4,476
28,309,6,5.5,8,16,3,16.3,369
28,310,3,2.0,4,16,3,9.3,216
28,320,6,5.5,8,16,3,15.6,366
28,323,6,5.5,8,16,3,15.2,363
28,337,5,4.0,8,9,3,12.8,303
28,339,0,5.5,8,16,3,13.2,313
28,347,0,5.5,8,16,3,13.0,313
28,348,0,6.0,12,16,3,15.5,361
28,350,0,6.0,12,16,3,15.0,355
28,353,5,5.5,8,16,3,12.4,298
28,354,5,6.0,12,16,3,14.2,335
28,356,5,5.5,8,16,3,10.6,252
28,394,0,2.0,4,16,3,8.0,188
28,395,0,2.0,4,16,3,8.9,206
28,420,0,2.0,4,16,3,9.0,212
28,433,0,3.0,6,16,3,10.4,231
28,508,0,2.0,4,16,3,8.1,188
28,510,0,2.0,4,16,3,8.6,198
28,510,0,2.0,4,16,1,11.6,198
28,513,0,3.0,6,16,3,10.7,252
28,515,0,4.7,8,16,3,11.7,277
28,724,0,2.1,4,16,0,7.4,200
28,725,0,3.5,6,16,3,10.2,240
28,731,0,3.0,6,16,3,10.4,244
28,733,0,3.0,6,16,3,10.2,239
28,734,0,3.0,6,16,3,10.8,253
28,735,0,3.0,6,16,3,10.0,233
28,742,0,4.7,8,16,3,11.4,270
28,743,0,4.7,8,16,3,11.7,275
28,744,0,4.7,8,16,3,11.4,268
28,940,6,5.5,8,16,3,17.9,401
28,959,6,3.0,6,16,0,12.0,322
28,960,6,3.0,6,16,3,14.0,298
28,961,6,4.7,8,16,3,15.5,365
28,963,3,2.0,4,16,3,8.7,203
28,968,6,3.0,6,6,0,9.2,246
28,969,6,3.0,6,6,0,9.4,253
28,970,6,3.0,6,16,3,12.0,282
28,971,6,3.0,6,6,3,12.0,281
28,972,6,4.7,8,16,3,14.2,335
28,1219,0,6.0,12,16,3,15.3,359
28,1239,3,2.0,4,16,3,10.2,233
28,1240,3,2.0,4,16,3,10.9,248
28,1562,0,3.0,6,16,3,10.8,253
28,1567,0,4.7,8,16,3,12.2,294
28,1566,0,4.7,8,16,3,12.5,287
28,1565,0,4.7,8,16,3,12.3,289
28,1573,0,6.0,12,16,3,14.5,340
28,1658,5,4.7,8,16,3,12.3,289
28,1663,5,2.0,4,6,3,8.5,199
28,1664,5,3.5,6,16,3,9.8,229
29,531,0,1.5,3,15,3,7.7,181
29,531,0,1.5,3,25,3,7.3,172
29,532,0,1.5,3,15,3,7.7,181
29,532,0,1.5,3,25,3,7.2,170
29,533,0,1.5,3,15,3,8.3,195
29,533,0,1.5,3,25,3,8.2,194
29,535,0,1.5,3,15,3,7.7,181
29,535,0,1.5,3,25,3,7.2,170
29,541,0,2.0,4,15,3,8.2,193
29,541,0,2.0,4,25,3,8.7,203
29,542,0,2.0,4,15,3,8.2,193
29,542,0,2.0,4,25,3,8.7,203
29,543,0,2.0,4,15,3,8.5,198
29,543,0,2.0,4,25,3,9.2,215
29,545,0,2.0,4,15,3,8.5,198
29,545,0,2.0,4,25,3,8.7,203
29,547,0,1.6,4,15,3,9.0,212
29,547,0,1.6,4,25,3,8.6,201
29,549,0,1.6,4,15,3,9.0,212
29,549,0,1.6,4,25,3,8.6,201
29,1091,0,2.0,4,15,3,8.5,199
29,1091,0,2.0,4,25,3,9.2,214
29,1096,0,1.6,4,15,3,9.0,212
29,1096,0,1.6,4,25,3,8.6,201
29,1098,0,1.6,4,15,3,9.0,212
29,1098,0,1.6,4,25,3,8.6,201
30,1128,0,2.0,4,21,2,7.8,181
30,1128,0,2.0,4,24,2,8.4,198
30,1128,0,2.4,4,21,2,8.8,204
30,1128,0,2.4,4,24,2,9.2,217
30,1129,0,2.4,4,21,2,9.1,210
30,1133,3,2.0,4,21,2,8.3,191
30,1133,3,2.0,4,24,2,8.7,203
30,1242,0,1.2,3,19,2,5.9,139
30,1242,0,1.2,3,24,2,6.3,147
30,1333,3,2.4,4,21,2,8.4,193
30,1334,3,2.4,4,21,2,9.0,207
30,1334,3,3.0,6,15,3,10.4,238
30,1524,3,2.0,4,21,2,8.7,202
30,1524,3,2.0,4,24,2,9.3,214
30,1525,3,2.4,4,21,2,9.6,223
31,82,5,3.7,6,16,3,11.1,260
31,82,5,3.7,6,25,3,11.5,269
31,84,5,3.7,6,16,3,11.5,270
31,84,5,3.7,6,25,3,11.8,278
31,277,0,2.5,4,19,2,7.5,176
31,278,0,3.5,6,22,2,9.0,212
31,279,0,2.5,4,22,2,7.7,181
31,920,2,2.5,4,2,2,12.1,285
31,920,2,2.5,4,24,2,11.3,266
31,920,2,4.0,6,2,2,12.7,300
31,921,2,4.0,6,2,2,13.7,322
31,921,2,4.0,6,25,2,13.3,313
31,1008,0,3.8,6,8,3,12.6,294
31,1103,3,1.6,4,22,3,7.9,186
31,1103,3,1.6,4,25,3,7.8,183
31,1104,3,1.6,4,22,3,8.2,194
31,1105,3,1.6,4,25,3,8.3,194
31,1106,3,1.6,4,23,3,8.8,208
31,1218,0,3.5,6,22,3,9.5,223
31,1241,0,1.6,4,1,2,7.8,184
31,1241,0,1.6,4,24,2,7.7,182
31,1263,0,3.5,6,22,2,9.8,230
31,1264,0,3.5,6,22,2,9.9,232
31,1311,3,2.0,4,19,2,9.4,220
31,1359,3,3.5,6,19,2,10.4,245
31,1360,3,3.5,6,19,2,10.7,251
31,1361,3,3.5,6,19,2,11.0,258
31,1513,3,2.5,4,19,2,8.2,194
31,1514,3,2.5,4,19,2,8.6,201
