engine_size,cylinders,fuel_consumption_city,fuel_consumption_hwy,fuel_consumption_comb,fuel_consumption_comb_mpg,make_col_0,make_col_1,make_col_2,make_col_3,vehicle_class_DT,vehicle_class_SDV,vehicle_class_SV,vehicle_class_UDV,transmission_AM,transmission_AS,transmission_AV,transmission_M,fuel_type_E,fuel_type_X,fuel_type_Z,co2_emissions
3.0,6,11.9,7.8,10.0,28,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,230
3.0,6,12.0,8.3,10.3,27,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,237
3.0,6,11.9,7.8,10.0,28,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,230
2.0,4,10.4,7.1,8.9,32,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,205
2.0,4,10.0,6.5,8.4,34,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,193
2.0,4,10.7,6.9,9.0,31,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,207
2.0,4,10.4,7.1,8.9,32,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,205
2.0,4,10.9,6.8,9.0,31,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,207
2.0,4,11.2,7.5,9.6,29,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,221
2.0,4,10.6,7.2,9.1,31,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,209
2.0,4,10.6,7.2,9.1,31,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,209
3.0,6,11.8,7.6,9.9,29,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,228
3.0,6,11.4,7.4,9.6,29,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,221
3.0,6,11.5,7.8,9.8,29,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,225
3.0,6,11.4,7.4,9.6,29,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,221
3.0,6,12.1,8.1,10.3,27,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,237
3.0,6,11.9,7.8,10.0,28,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,230
3.0,6,12.0,8.3,10.3,27,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,237
3.0,6,11.9,7.8,10.0,28,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,230
2.0,4,10.4,7.1,8.9,32,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,205
2.0,4,10.6,7.2,9.1,31,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,209
3.0,6,9.2,6.3,7.9,36,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,213
3.0,6,12.1,8.1,10.3,27,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,237
3.0,6,12.8,8.9,11.0,26,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,253
4.4,8,14.4,9.7,12.3,23,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,283
4.4,8,15.2,9.8,12.8,22,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,294
3.0,6,12.1,8.1,10.3,27,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,237
3.0,6,12.1,8.1,10.3,27,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,237
4.4,8,15.2,9.8,12.8,22,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,294
4.4,8,14.4,9.7,12.3,23,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,283
4.4,8,15.2,9.8,12.8,22,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,294
3.0,6,10.2,7.1,8.8,32,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,238
3.0,6,12.1,8.1,10.3,27,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,237
4.4,8,15.2,9.8,12.8,22,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,294
4.4,8,15.2,9.8,12.8,22,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,294
6.0,12,18.7,11.6,15.5,18,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,356
3.0,6,9.7,7.5,8.7,32,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,200
3.0,6,10.6,7.9,9.4,30,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,216
3.0,6,10.6,7.7,9.3,30,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,214
4.4,8,15.2,9.8,12.8,22,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,294
4.4,8,15.2,9.8,12.8,22,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,294
4.4,8,15.2,9.8,12.8,22,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,294
3.0,6,11.8,8.1,10.2,28,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,235
3.0,6,12.3,9.0,10.8,26,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,248
3.0,6,11.8,8.1,10.2,28,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,235
3.0,6,11.9,8.5,10.4,27,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,239
3.0,6,11.9,7.8,10.0,28,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,230
3.0,6,14.2,9.6,12.1,23,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,278
3.0,6,13.7,9.0,11.6,24,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,267
3.0,6,14.1,9.7,12.1,23,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,278
3.0,6,14.1,9.0,11.8,24,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,271
3.0,6,14.1,9.7,12.1,23,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,278
3.0,6,13.7,9.0,11.6,24,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,267
4.4,8,17.3,11.5,14.7,19,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,338
4.4,8,16.1,10.8,13.7,21,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,315
4.4,8,17.3,11.5,14.7,19,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,338
4.4,8,16.1,10.8,13.7,21,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,315
4.4,8,17.3,11.5,14.7,19,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,338
4.4,8,16.1,10.8,13.7,21,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,315
4.4,8,17.3,11.5,14.7,19,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,338
4.4,8,16.1,10.8,13.7,21,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,315
2.0,4,10.6,7.2,9.1,31,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,209
3.0,6,13.2,8.9,11.2,25,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,258
2.0,4,8.6,6.9,7.9,36,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,213
2.0,4,11.1,8.4,9.9,29,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,228
3.0,6,12.7,8.8,10.9,26,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,251
2.0,4,11.7,8.4,10.2,28,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,235
3.0,6,12.7,8.8,10.9,26,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,251
4.4,8,16.6,12.1,14.6,19,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,336
3.0,6,9.9,7.2,8.7,32,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,235
3.0,6,13.0,8.9,11.1,25,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,255
4.4,8,16.1,10.9,13.8,20,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,317
4.4,8,16.6,12.1,14.6,19,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,336
3.0,6,13.0,8.9,11.1,25,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,255
4.4,8,16.1,10.9,13.8,20,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,317
2.0,4,10.7,7.1,9.1,31,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,209
2.0,4,10.7,6.9,9.0,31,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,207
3.0,6,13.7,10.0,12.1,23,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,278
3.0,6,12.7,9.0,11.0,26,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,253
3.0,6,13.7,10.0,12.1,23,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,278
3.6,6,14.2,9.9,12.3,23,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,283
3.6,6,14.6,10.2,12.6,22,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,290
1.4,4,9.5,7.2,8.5,33,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,196
1.4,4,10.2,8.0,9.2,31,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,212
3.6,6,13.7,8.6,11.4,25,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,262
3.6,6,18.7,12.4,15.8,18,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,253
3.6,6,13.9,9.1,11.7,24,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,269
3.6,6,18.6,12.6,15.9,18,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,254
2.4,4,9.6,6.5,8.2,34,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,189
2.0,4,11.4,7.9,9.8,29,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,225
2.0,4,11.6,7.6,9.8,29,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,225
2.0,4,12.4,8.7,10.7,26,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,246
2.4,4,9.6,6.5,8.2,34,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,189
2.0,4,11.4,7.9,9.8,29,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,225
2.0,4,11.6,7.6,9.8,29,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,225
2.4,4,11.1,7.4,9.4,30,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,216
2.0,4,11.1,7.9,9.7,29,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,223
2.0,4,12.2,7.9,10.3,27,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,237
2.5,4,11.1,7.2,9.3,30,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,214
3.6,6,12.8,8.4,10.8,26,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,248
2.0,4,11.5,8.5,10.2,28,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,235
3.6,6,12.8,8.9,11.0,26,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,253
2.0,4,11.5,7.9,9.9,29,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,228
3.6,6,12.8,8.2,10.7,26,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,246
2.0,4,12.3,8.5,10.6,27,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,244
3.6,6,12.8,8.9,11.0,26,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,253
3.6,6,15.1,9.9,12.7,22,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,292
6.2,8,16.2,11.4,14.0,20,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,322
6.2,8,15.9,11.1,13.8,20,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,317
6.2,8,16.8,11.7,14.5,19,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,334
6.2,8,16.4,11.7,14.3,20,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,329
3.6,6,14.2,9.8,12.3,23,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,283
3.6,6,14.8,10.4,12.8,22,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,294
3.6,6,13.6,8.6,11.3,25,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,260
3.6,6,13.7,8.9,11.6,24,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,267
3.6,6,14.8,9.9,12.6,22,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,290
3.6,6,13.3,8.8,11.3,25,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,260
3.6,6,14.0,8.4,11.5,25,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,265
6.2,8,15.3,9.8,12.8,22,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,294
6.2,8,15.0,9.9,12.7,22,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,292
3.6,6,12.6,7.9,10.5,27,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,242
6.2,8,18.1,12.3,15.5,18,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,357
6.2,8,19.9,13.0,16.8,17,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,386
6.2,8,16.6,12.4,14.7,19,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,338
2.0,4,9.7,9.0,9.4,30,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,216
2.5,4,11.9,8.8,10.5,27,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,242
2.5,4,12.2,9.1,10.8,26,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,248
3.6,6,13.0,9.2,11.3,25,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,260
2.5,4,12.7,9.5,11.3,25,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,260
3.6,6,13.5,9.8,11.8,24,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,271
6.2,8,14.6,8.1,11.7,24,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,269
6.2,8,13.7,8.2,11.2,25,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,258
6.2,8,17.7,10.2,14.3,20,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,329
6.2,8,15.7,10.6,13.4,21,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,308
1.4,4,9.1,6.3,7.8,36,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,179
1.4,4,9.0,6.2,7.8,36,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,179
1.8,4,10.5,6.8,8.8,32,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,202
1.8,4,9.4,6.6,8.1,35,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,186
2.0,4,8.7,5.1,7.1,40,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,192
1.4,4,9.0,6.1,7.7,37,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,177
1.4,4,8.4,5.6,7.1,40,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,163
2.4,4,10.5,7.3,9.1,31,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,209
2.4,4,10.5,7.3,9.1,31,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,209
2.4,4,15.6,10.8,13.4,21,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,214
3.6,6,14.2,9.5,12.1,23,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,278
2.4,4,11.5,8.2,10.0,28,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,230
2.4,4,11.5,8.2,10.0,28,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,230
2.4,4,16.3,11.6,14.2,20,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,227
3.6,6,14.8,9.9,12.6,22,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,290
4.8,8,21.0,14.2,18.0,16,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,414
6.0,8,22.0,14.9,18.8,15,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,432
6.0,8,22.0,14.9,18.8,15,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,432
6.0,8,30.3,20.5,25.9,11,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,414
4.8,8,21.3,14.3,18.1,16,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,416
6.0,8,22.2,15.1,19.0,15,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,437
6.0,8,22.2,15.1,19.0,15,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,437
6.0,8,30.6,20.6,26.1,11,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,418
2.5,4,10.6,7.5,9.2,31,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,212
3.6,6,12.5,8.2,10.6,27,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,244
3.6,6,17.0,11.5,14.5,19,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,232
2.0,4,11.4,7.9,9.8,29,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,225
2.5,4,9.3,6.4,8.0,35,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,184
4.3,6,13.4,9.9,11.9,24,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,274
4.3,6,19.3,14.3,17.1,17,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,274
5.3,8,14.6,10.3,12.7,22,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,292
5.3,8,19.9,13.8,17.2,16,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,275
6.2,8,16.1,11.4,14.0,20,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,322
4.3,6,14.1,10.6,12.5,23,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,288
4.3,6,20.3,15.2,18.0,16,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,288
5.3,8,14.9,10.7,13.0,22,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,299
5.3,8,20.2,14.3,17.5,16,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,280
6.2,8,16.3,11.6,14.2,20,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,327
1.4,4,9.0,6.8,8.0,35,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,184
1.4,4,8.5,6.2,7.5,38,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,173
1.8,4,9.6,6.7,8.3,34,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,191
1.8,4,9.0,6.8,8.0,35,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,184
1.4,4,9.4,7.0,8.3,34,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,191
1.4,4,8.9,6.9,8.0,35,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,184
1.4,4,9.0,6.8,8.0,35,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,184
1.4,4,8.5,6.2,7.5,38,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,173
1.8,4,9.6,6.7,8.3,34,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,191
1.8,4,9.0,6.8,8.0,35,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,184
1.4,4,9.4,7.0,8.3,34,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,191
1.4,4,8.9,6.9,8.0,35,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,184
1.2,4,7.7,6.1,7.0,40,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,161
1.2,4,7.5,6.0,6.8,42,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,156
5.3,8,14.9,10.1,12.7,22,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,292
5.3,8,20.2,13.6,17.2,16,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,275
5.3,8,15.4,10.8,13.3,21,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,306
5.3,8,22.1,15.4,19.1,15,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,306
5.3,8,14.9,10.1,12.7,22,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,292
5.3,8,20.2,13.6,17.2,16,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,275
5.3,8,15.1,10.4,13.0,22,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,299
5.3,8,20.5,14.0,17.6,16,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,282
3.6,6,14.2,9.9,12.3,23,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,283
3.6,6,14.6,10.2,12.6,22,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,290
1.4,4,9.2,7.0,8.2,34,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,189
1.4,4,9.1,6.9,8.1,35,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,186
1.4,4,9.7,7.6,8.7,32,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,200
2.4,4,10.2,6.4,8.5,33,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,196
2.4,4,10.2,6.4,8.5,33,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,196
2.4,4,13.6,8.5,11.3,25,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,181
3.6,6,12.4,7.5,10.2,28,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,235
3.6,6,12.4,7.5,10.2,28,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,235
3.6,6,16.5,10.1,13.6,21,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,218
3.6,6,12.8,8.1,10.7,26,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,246
3.6,6,12.8,8.1,10.7,26,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,246
3.6,6,16.9,10.8,14.1,20,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,226
3.6,6,12.4,7.7,10.3,27,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,237
3.6,6,12.4,7.7,10.3,27,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,237
3.6,6,16.8,10.3,13.9,20,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,222
5.7,8,14.8,9.3,12.3,23,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,283
3.6,6,12.8,8.6,10.9,26,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,251
3.6,6,12.8,8.6,10.9,26,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,251
3.6,6,17.3,11.7,14.8,19,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,237
3.6,6,14.1,9.5,12.0,24,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,276
3.6,6,19.7,13.3,16.8,17,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,269
3.6,6,12.4,7.8,10.3,27,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,237
5.7,8,15.6,10.0,13.1,22,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,301
6.4,8,16.8,10.4,13.9,20,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,320
5.7,8,14.8,9.3,12.3,23,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,283
6.4,8,15.7,9.5,12.9,22,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,297
6.4,8,16.8,10.4,13.9,20,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,320
6.4,8,15.7,9.5,12.9,22,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,297
6.2,8,18.0,10.7,14.7,19,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,338
6.2,8,18.1,11.4,15.1,19,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,347
3.6,6,13.7,8.9,11.5,25,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,264
3.6,6,13.7,8.9,11.5,25,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,264
3.6,6,18.7,12.4,15.9,18,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,254
3.6,6,12.4,7.7,10.3,27,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,237
3.6,6,12.4,7.7,10.3,27,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,237
3.6,6,16.8,10.3,13.9,20,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,222
5.7,8,15.7,9.6,12.9,22,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,297
5.7,8,14.8,9.3,12.3,23,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,283
3.6,6,12.8,8.6,10.9,26,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,251
3.6,6,12.8,8.6,10.9,26,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,251
3.6,6,17.3,11.7,14.8,19,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,237
5.7,8,16.1,10.0,13.4,21,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,308
6.4,8,15.7,9.5,12.9,22,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,297
6.2,8,18.0,10.7,14.7,19,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,338
2.0,4,9.4,6.5,8.1,35,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,186
2.0,4,9.9,7.0,8.6,33,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,198
2.0,4,13.3,9.3,11.5,25,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,184
2.4,4,10.1,6.8,8.6,33,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,198
2.4,4,10.5,6.7,8.8,32,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,202
2.4,4,10.6,7.5,9.2,31,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,212
2.4,4,10.2,7.0,8.8,32,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,202
1.4,4,8.4,5.9,7.3,39,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,168
1.4,4,8.5,5.8,7.3,39,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,168
3.6,6,13.9,9.8,12.1,23,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,278
3.6,6,17.7,13.0,15.6,18,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,250
5.7,8,17.3,11.5,14.7,19,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,338
3.6,6,13.7,9.4,11.8,24,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,271
3.6,6,19.2,13.1,16.4,17,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,262
2.4,4,12.7,9.1,11.1,25,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,255
3.6,6,14.2,9.4,12.1,23,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,278
3.6,6,18.9,12.9,16.2,17,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,259
3.6,6,14.5,9.9,12.4,23,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,285
8.4,10,19.4,11.3,15.8,18,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,363
1.4,4,8.7,6.9,7.9,36,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,182
1.4,4,7.9,6.3,7.2,39,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,166
1.4,4,8.7,6.9,7.9,36,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,182
1.4,4,7.6,5.9,6.8,42,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,156
1.4,4,9.6,7.3,8.6,33,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,198
1.4,4,8.5,6.9,7.8,36,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,179
